day_of_week,weekend_indicator,holiday_indicator,month,quarter,cost_lag_1,cost_lag_7,cost_lag_30,cost_rolling_7,cost_rolling_14,cost_rolling_30,staff_count,overtime_hours,production_volume,marketing_spend,daily_sales,inventory_level,shipping_cost,weather_temperature,weather_precipitation,exchange_rate,commodity_price_index
7,1,0,11,1,203.13809557,474.31251039,305.3846625,330.10547222,265.95396977,241.7175322,83,5.43891896,468,2069.13991226,2142.23009406,424.09423515,188.66554315,25.80067446,3.58308219,72.25144048,114.76926365
3,0,1,5,4,343.44222705,247.22645999,287.89406872,213.92779414,332.73830556,361.56575957,24,2.7620052,905,849.27455016,1955.58346672,416.98084855,95.89970605,32.40453094,11.16230551,71.98108258,132.07657132
6,1,0,11,2,352.93317036,360.87578051,380.95027434,240.82444268,361.39648883,243.89223172,81,2.55402947,779,1698.76184916,3016.68573093,383.33549889,107.58449674,26.4567283,3.75029698,78.27707789,110.74903689
3,1,1,3,4,161.21872697,247.33335616,418.56183233,335.92649778,172.9990581,175.37854477,25,4.93081285,602,1667.90917445,1479.9613952,423.27393439,90.99579585,21.83778529,8.60868359,77.9986265,112.93091029
7,0,0,11,2,176.66070536,176.98494271,418.31163361,247.32688663,230.00803287,179.55580247,22,7.57054329,298,1417.07277415,3242.89321428,417.35709031,181.93116557,23.36833451,8.84518403,75.18201297,125.10592441
3,1,0,11,2,386.77309141,420.76242459,294.84187495,193.31637994,174.33707,243.58996419,63,2.50989799,404,2073.27928317,1504.35576662,376.25085509,236.57346656,24.82412357,7.65091318,72.31493779,119.69462809
2,0,0,12,1,378.89362871,207.90301898,246.21939628,293.70247128,273.59794595,171.17318778,48,7.53128205,458,1193.47212595,3025.4224518,403.7802484,91.00344862,22.97851418,8.48270026,72.16842278,136.79395406
7,1,0,11,1,236.71593472,199.64901155,215.19812813,314.81853405,338.62478472,171.14656051,65,3.77388625,225,935.66185545,3130.2832558,415.81928743,90.97293055,21.81642417,7.80254726,71.78768562,108.58205196
2,0,1,11,3,364.43572992,256.35638006,432.94743341,308.84859423,218.6950637,171.02558232,56,2.45669415,578,2506.7401019,3043.91306144,118.9564548,242.70551545,22.97902887,7.42224195,74.81270999,129.74629101
7,1,1,3,2,268.15841315,461.98459734,334.18735619,286.95749143,197.40776382,289.79282211,35,3.7739117,706,1705.62685869,2615.78281442,163.51678778,108.84203461,31.51366608,9.04651219,72.68117818,130.75657803
2,1,0,11,3,370.34404213,434.58517647,410.23350351,193.31546242,176.09002803,236.09516742,36,2.71383957,918,916.17765592,2647.68724842,315.60600731,209.51443121,25.23831064,8.1865494,76.29074043,136.01872039
2,1,1,10,3,384.43230196,446.03034977,306.09594881,192.98385096,351.2207135,348.12496661,76,6.34880429,237,745.66756566,1996.94196699,307.32085163,107.28974977,32.55582585,3.59617726,72.93252529,127.39170319
2,1,0,11,3,189.93043161,303.32421933,336.20708593,300.4064422,322.97468706,324.86430568,24,4.77686721,401,976.39179593,2290.6277895,441.27628478,100.20399615,20.23003756,3.32535221,76.62138563,110.50210038
5,1,0,11,2,379.457818,245.37172052,136.85421809,302.02558413,350.94491916,339.84330316,23,0.71274894,878,2355.93159775,2263.38292535,304.90398235,127.83472819,27.56397426,16.26128087,74.29445252,113.08567961
5,1,1,11,3,311.67270422,474.23224252,242.95413952,249.85582572,366.75455784,175.5312234,61,7.57015541,901,1651.50698258,3312.886074,335.32722548,255.29373397,21.85411327,7.14557776,75.5121918,122.45072608
5,1,0,11,3,147.02779573,256.16428607,245.075683,288.89697044,220.46655769,171.81772441,51,2.59640104,900,2058.50477397,1715.82751231,221.11304224,87.55842794,22.97945916,3.52915074,72.5161904,130.1453315
7,0,1,11,3,166.51447303,254.51630241,379.30363707,239.16847088,223.67819542,246.05134362,26,7.55817227,717,1373.1070863,1978.98900474,345.77606886,127.59685106,25.78674502,10.92958007,72.22827722,136.05810448
2,1,1,4,4,380.02822508,339.99493062,315.19923663,320.39072672,175.45758447,170.88753905,50,4.68372145,788,1654.07283494,2058.21868904,309.37493384,87.51898193,29.39544966,5.81544721,78.28299492,129.82839967
3,1,1,11,4,200.34811428,382.16291322,386.94667265,289.66900846,308.08481822,178.20968595,43,5.82184356,658,1355.83400705,3125.58216936,382.50021788,248.70103987,20.35386697,15.23963648,77.5535588,126.24952954
4,1,0,11,1,202.82512645,327.97490642,152.09556739,174.45746461,247.20066084,292.97290284,62,2.72398505,349,1100.36318415,1680.91254582,315.2108021,266.35113765,19.21172473,10.12176546,73.63261737,129.0290427
3,0,1,4,4,446.51049211,255.24962971,337.0351791,282.03728847,194.39906695,345.19336,78,1.56486354,861,1344.51534362,3293.34520713,310.90459693,87.77520533,28.89554282,8.2218888,70.99628359,118.50913036
2,0,0,11,4,194.67221198,356.12076295,421.91335507,254.69120525,288.33376427,353.59389004,83,4.65436973,664,846.09464438,2002.84187706,426.6088437,109.02970447,33.42192677,10.72069641,76.57679858,113.79897805
7,0,1,11,1,437.02836609,264.1073049,306.43123633,250.59872201,305.96986603,318.00157616,36,5.99856868,237,1653.34720836,3044.51170887,128.54466254,251.38396323,20.12131764,10.66237625,72.68289805,134.2500199
6,0,0,11,1,137.77522504,323.94757974,234.25440909,244.87189003,346.51158202,238.61547831,83,2.06457997,910,820.69943232,2463.56142804,127.58208142,252.70134577,25.98549929,8.53946198,72.47782686,132.89733648
5,1,0,11,3,323.16020073,447.95482096,232.84420911,306.25706223,374.37544493,348.68651907,44,2.7094977,210,1370.25677747,3041.08350941,164.9563581,254.22656408,19.0917331,3.33270321,71.01299047,113.68340692
2,0,1,4,4,364.87301351,320.46919634,423.85629412,265.07945733,353.1646935,260.72107785,72,7.57004899,442,1167.77092318,2471.43340301,194.45861941,250.32950316,21.91967824,4.16063424,75.64177142,130.11892314
2,0,1,11,1,338.42160708,328.00670638,134.04093208,324.26999494,197.85394813,273.42545609,72,2.06289312,227,1373.19773979,3417.81725331,308.33290117,210.04737871,21.84477102,2.95461562,71.80420886,114.61707312
2,0,1,5,4,368.56605974,469.98646778,146.46080139,273.04787183,372.18059182,178.64637422,80,0.69666961,307,1186.09438442,3356.72054827,159.22482837,90.99728045,27.58511373,8.04127847,72.36176803,122.95838562
5,0,1,11,4,380.42417804,299.16268903,426.05265497,191.35506561,376.05309628,344.19643105,55,4.11226798,509,757.60224657,3129.99279383,111.23913289,202.55962482,21.68311239,3.02451166,72.27445188,110.52255963
6,0,1,2,1,264.85240419,245.39566202,306.23011228,250.32681158,350.0786866,179.34316256,30,3.87659524,299,2463.30627602,1628.69372722,464.58319575,216.18418088,28.88675475,14.17073007,78.27580709,136.53762848
5,1,1,11,1,198.91394885,396.3830396,423.96138499,334.45118702,324.09565651,318.89147066,42,4.68030506,755,1195.64790127,1495.05843481,252.36698976,253.71661044,25.44698954,9.23642497,72.8771801,110.56193328
3,0,0,12,2,352.34596156,216.39063705,216.28299686,266.82273365,175.94907222,371.11493882,22,2.73922369,469,873.39602278,3987.58008528,234.43280658,206.07128266,19.10009579,12.27200309,72.36859262,141.87357517
2,1,1,10,3,376.5521111,371.7666177,208.50835547,295.99592721,350.98230928,318.33866941,47,1.15550131,217,2078.85989011,1463.84521301,110.78714683,134.54567366,21.91863545,15.20666213,74.29206998,136.1518663
2,1,1,10,2,455.33797997,355.99441404,305.97760517,260.70994817,230.00794529,287.82827549,72,5.9617127,601,1424.16201008,3312.45994907,195.39993525,253.51306356,23.2754806,4.27299508,72.75785753,128.43341848
6,0,1,11,2,238.35047385,455.47188218,247.0066335,176.8494831,351.11867645,258.17340691,24,4.02725927,878,846.28268772,1984.46201156,165.79379911,139.58132307,21.74085309,9.06724635,78.06264926,132.04451679
5,1,1,11,2,233.12138895,391.79291842,310.165647,253.90541514,323.09549179,327.96475776,26,0.82739496,245,1019.34894779,2139.48643507,238.02946717,87.54278538,32.54565553,9.06416947,75.1495816,141.70939895
4,1,0,11,1,458.14173491,190.88594213,424.14975327,193.30295072,360.5209947,249.94871381,69,7.83421166,331,821.76275536,3445.33596959,202.13141828,126.55177306,25.12223258,14.74658005,77.39574648,128.46391961
6,1,0,11,4,303.91905597,440.98894372,214.83408784,262.38245938,363.00779217,171.11033196,78,1.33593535,221,960.45323597,2675.16811955,263.02956749,87.88619971,29.40424854,10.07185392,74.25056567,130.10388456
4,1,1,11,1,172.82492587,476.0717152,413.18631257,239.01337296,373.16500788,339.94126595,72,4.14018784,314,1916.91084075,4136.93840362,181.87605574,247.6361589,23.52826898,3.10726851,72.06815154,113.207671
3,1,1,6,1,190.49538134,224.70092726,359.4677085,176.47703449,307.5500039,233.02946569,76,7.45564007,289,1663.19420068,1691.64951234,160.17083102,240.25266547,22.98369608,6.98225346,74.40437276,136.66814255
3,0,1,11,3,210.19499624,279.94389997,327.91011206,309.14986496,261.03958443,255.90515968,35,5.76914973,243,1344.68793835,1452.35024794,173.6315697,211.76583252,27.21842141,3.10780161,76.56480767,117.87791883
4,1,0,3,4,191.93143674,247.6147245,213.54727416,284.05518977,352.16213772,294.83758707,47,2.65067918,497,962.59385504,2454.87384577,287.89244594,260.05364014,29.26147096,8.91484486,76.06742894,128.28543478
2,0,0,2,2,193.99626307,255.88034171,393.67869317,268.46562986,247.98106855,243.12807831,56,4.1123265,740,1260.4929439,2756.15692981,234.04089074,91.00427358,20.52148624,12.67366887,70.95785014,110.60371538
6,0,1,10,1,390.58463717,324.67828156,329.5123385,248.05092999,254.51577435,258.80774651,72,2.06883607,423,1952.39668933,3583.59667834,360.12168918,248.6125762,32.09484219,15.65330004,71.68904724,132.00440696
2,1,0,10,1,382.48460231,253.96533447,416.20826447,294.4151872,175.11001634,343.50043369,23,5.60699348,354,915.45684243,3295.24841039,417.0504331,87.65863463,26.85247211,9.04876476,77.99490026,127.71217801
3,0,0,11,3,319.93943385,474.95532165,379.92035494,303.05321737,376.33809971,257.22057029,42,2.41453517,243,2042.62248767,3432.01669266,374.08797598,149.09863521,22.97790129,3.10584267,75.33567857,107.70910895
4,0,1,7,1,442.31094383,226.68183219,248.3918374,243.06040885,307.5785321,243.78157659,80,3.71091987,759,1062.84102437,2652.14073753,415.1886272,249.0491693,26.41026825,7.17963469,71.78695431,127.49564168
5,0,0,11,2,139.64511756,356.29569186,200.21430228,256.63377424,306.47233111,266.84776752,34,2.55106481,611,1744.69860251,2438.47617378,231.69075858,233.50481297,18.471455,3.073922,78.0021434,119.98205806
2,1,1,11,4,353.79530062,457.9352432,213.73636256,305.55854426,337.70229557,185.73561725,22,1.74540584,249,1081.05476513,1818.13738879,125.96756507,244.22614434,18.05694779,12.9628654,73.16024435,119.44860306
6,0,0,12,4,374.13418135,451.85913907,135.21659321,309.62986106,233.41391118,273.60296379,22,3.95814553,921,826.43763552,3405.82810646,311.25891894,241.15535315,31.28856654,2.89324478,72.6658992,136.67088026
5,1,1,6,2,171.52792892,453.80441486,319.03848473,265.23393325,241.53011752,341.33960447,44,0.75867266,652,810.27531097,3762.33921528,172.72212839,268.87677114,29.02679155,10.18653966,74.06273012,105.96855859
5,1,1,3,2,139.12455907,329.20692906,356.46991771,271.05941786,308.6493323,370.22520571,83,6.98441773,583,968.53393633,1448.61331625,166.03070054,95.55482915,26.73172751,14.42038748,70.87324723,108.68305372
7,1,1,10,4,254.39363152,210.09226939,306.75987631,313.799734,229.96734085,250.35041296,80,2.05908889,796,1363.22565241,2338.90715441,246.29347288,254.95389935,26.42837983,4.13880804,76.5027285,143.41862836
2,1,0,11,4,386.75962132,304.76986228,296.5448108,305.78435572,307.62883485,326.27519621,62,8.56645103,435,1654.98284883,3141.14195394,357.85683103,214.36252226,21.91968898,14.32700825,72.66024717,129.80089783
6,1,1,8,4,431.421043,352.30576353,303.09333866,334.70433969,173.20276068,244.58809251,34,1.33831791,598,1250.48837412,2403.65430709,242.64082309,107.43309964,29.52529463,9.05873015,78.14490571,129.57839526
4,0,1,2,1,164.38857181,168.55222943,260.60602088,308.8123793,374.97143059,311.33916611,58,4.76267791,270,1784.26188074,1474.74417919,277.21810209,253.41283806,22.96931262,9.8824448,77.80733927,112.82163454
3,1,0,11,1,145.05361559,391.95037867,279.39315151,287.14305167,335.30005906,339.17479207,21,2.07112535,890,1116.9636049,3908.91983904,346.58833115,160.73681794,27.22452429,4.45795607,74.08941818,127.17328386
2,1,1,11,3,196.31070122,224.77038174,256.17863039,212.47790553,198.02913147,262.22945908,27,2.71364793,924,1716.64590064,2331.85610406,190.99243164,239.88544332,26.67063487,9.04511751,72.16844008,142.15068219
6,0,0,7,3,359.46009536,242.75636153,245.18868402,264.86149054,339.68099798,256.6675939,82,8.59572054,293,924.02980791,2077.90285368,228.02972018,246.9398149,27.14592251,4.74141868,78.37417607,118.21398526
2,1,1,3,1,230.75727332,449.82809577,231.7431282,303.94614843,374.16963905,288.54895042,66,6.14101004,876,1651.79352884,2004.58059843,418.9064707,227.15967914,33.35568594,5.9438679,74.13424154,113.6895617
5,1,1,11,1,263.54059782,440.50521006,213.21085324,303.78684534,357.776229,176.05350311,21,6.49412187,815,1035.20990155,2722.0442378,137.38786493,247.61692489,20.26130873,3.11643544,72.07686134,129.16131417
2,1,1,11,3,342.18075024,427.76338484,290.14273726,296.25616003,338.58017829,339.50932525,44,2.48751471,448,1074.22531934,2177.00045044,393.84575012,177.28685078,21.67771647,10.28516462,72.04558039,112.58636244
2,1,0,11,1,258.21313041,181.74513065,320.6137296,306.82623978,254.56872567,354.19449578,34,7.3991648,255,882.72889036,3706.77384713,369.1099002,248.5314905,31.32239439,8.57924819,72.0515001,139.92280525
3,0,0,11,4,154.30371019,324.52292086,315.38895496,170.84187514,293.26784442,325.74184857,84,6.00561536,822,1266.32669861,3754.24988329,150.76504157,146.80097237,22.96347659,8.47255691,76.53738536,126.31302171
2,1,1,8,2,457.90250938,231.6226777,132.77376313,185.70265178,330.81176865,287.49693292,56,3.77637975,218,2174.79639715,2770.07649319,414.46899008,236.64197887,29.81910397,5.61895158,76.62262288,114.73178822
4,1,1,5,1,140.3856475,367.28256331,280.52795156,310.52076655,247.20459588,171.1530441,47,1.51177507,607,2513.07883208,1782.82636378,179.32433942,107.3264117,24.412629,3.63372641,78.43987217,124.32433687
2,1,1,11,4,283.7081163,168.99207139,263.33167443,335.95337294,354.50081508,289.36084405,71,5.56391299,688,2218.55163072,3787.8600221,213.65382752,184.12769346,21.92402382,8.42272145,72.25765755,114.7182189
7,0,1,9,1,364.99385144,329.38567298,318.19094646,291.19951913,199.53150828,175.03847443,60,2.33634379,741,976.28851395,2014.5705834,309.43275342,247.24448094,31.19775461,12.35485362,77.10043546,129.75577263
5,0,0,11,4,410.67569149,194.82335778,379.03048077,286.54139801,185.9632307,338.96468119,28,7.5502312,691,1731.43177696,3544.99122308,395.15949979,247.42760683,21.81015546,10.813818,72.60380641,108.74373052
7,1,0,11,4,385.83392233,327.64445298,379.06227904,180.32129725,330.51162083,171.37792343,78,8.39698103,334,2221.18037975,2640.9827278,423.06680773,185.65669555,21.91899986,11.25851819,72.1905056,112.55731519
6,0,0,11,2,241.22495172,465.02176687,304.99158341,286.44723379,374.80459952,263.88368288,55,7.05703265,530,741.67440745,2730.01778029,272.34868253,200.7162996,26.40083324,8.30168166,74.27866504,129.99227755
7,1,1,9,1,358.79671063,446.51487274,231.3433682,300.64811471,244.11501653,261.42197811,83,0.70140887,734,1652.62280758,1438.50164259,112.35173882,107.52680148,26.79996317,6.11165214,75.87238031,119.70731257
7,0,1,10,2,359.16681331,202.88052876,222.38315854,273.55460834,340.87171133,176.8208163,74,5.48156932,844,2087.82842371,4104.62312224,238.12433775,120.83892074,23.07926189,3.60796721,72.87085254,127.02739048
4,1,1,6,4,357.96082672,255.17194996,324.14617215,298.31031479,260.51550043,255.18808804,73,8.61096797,701,1730.71871028,1706.80302692,307.60126962,91.03932661,18.06216221,14.92455259,74.20658446,127.39481903
6,1,1,10,3,360.57488912,440.88660439,131.86702813,306.07829695,243.17386484,265.65590427,21,7.65800464,731,1269.44889205,3279.42253299,395.64496237,106.58989729,27.478673,3.52797925,73.1274264,136.20757455
3,1,0,11,3,376.4071665,199.23614216,309.56626128,309.46215782,335.48551699,347.80502544,61,5.24690438,908,955.89359045,1444.34115796,301.70538725,266.33159862,29.09037695,3.11773488,72.95565326,113.56306087
3,1,0,5,2,368.47979212,242.62889004,136.72515316,339.12561915,337.67676799,172.73173028,29,2.45898953,249,1331.9674216,2950.72672312,202.17191608,87.5788487,32.43912329,7.54609346,72.94455257,118.03971471
7,0,0,11,3,430.48251331,170.13335922,434.15011712,305.94433843,262.42174207,269.71258959,24,8.61606395,255,818.24834684,3070.12882232,233.2035468,88.73459654,32.51589003,3.57455433,74.1290045,125.4788055
5,0,1,11,4,194.61301214,248.43150921,418.15817818,303.30334209,337.6556848,231.61805981,24,1.82002245,252,1655.94805204,3104.104103,310.32657376,155.85004626,21.80963446,11.40092538,73.55726254,107.29961818
6,0,0,3,4,306.9687458,306.86185931,139.78715188,250.94810847,177.17845889,292.5744114,23,5.74000846,282,1729.41761236,1677.87563473,406.26454631,216.75802,25.81379989,3.1135318,72.59844401,129.98308461
5,1,1,11,3,358.5417736,396.33894319,338.59434547,270.8962608,357.71788017,256.01732237,23,4.76794748,826,2314.15535965,2432.66421446,333.3453324,147.53953175,23.16213177,7.28072899,72.93598141,131.86867999
6,1,1,10,4,228.3920716,348.05926795,234.8092025,303.86292355,267.20892998,174.20933888,48,7.49730696,457,1397.89128657,1734.64979074,185.08302851,134.82860522,26.90792234,6.10366119,77.35639251,113.6464993
2,1,0,9,4,411.49367169,307.61638292,379.66399304,267.47551459,307.95649387,303.16798148,52,8.51913494,248,2513.82465652,1627.68658171,462.65032827,157.82112981,23.27435731,7.72493959,71.26330671,119.89692668
2,0,1,5,3,369.66872743,172.67144757,234.63174743,335.0611615,351.0264211,337.92492103,60,1.82363779,902,1066.50510427,3365.68094232,237.13825398,263.51654786,33.09913949,3.62082478,77.09741222,142.27119319
2,0,1,11,2,294.46140553,194.54089748,332.86213071,174.45042371,229.77946251,301.65246842,78,2.75424223,772,1423.96992392,3961.58071776,459.4346021,96.78490309,33.4496002,12.86677925,73.64826504,109.92584057
6,0,0,10,3,146.24322826,223.21803872,352.92417333,309.79178401,244.42034565,347.41000644,40,2.24465215,573,1650.37031382,1640.84497841,247.51018796,205.80862669,31.77668493,4.01058218,78.12078874,132.95741359
2,1,1,12,2,451.18529717,465.30284594,380.79049487,273.40446137,321.08383218,346.08456019,21,3.71505544,259,950.11827328,3286.24886178,382.15363817,236.88147845,26.68106143,3.1034097,77.99910365,129.76220459
